id,type,links,attributes,relationships
4095789,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/4095789'},"{'default_sort': 5.032621911013459, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-4095789', 'percent_complete': 0.3125, 'star_rating': 5.0, 'title': 'Implementation Review', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': ""Attention detail to our business and guidance on how we can be successful in utilizing G2's functionality. The team assigned to us was fantastic - personable and professional. G2 is a very sophisticated review platform with a lot of automation and features to learn which could potentially be overwhelming in the beginning -- but their team was very responsive and thorough in their explanations  - alleviating concerns quickly and helping us to get fully onboarded in less than a month.""}, 'hate': {'text': 'What do you dislike about the product?', 'value': ""That we didn't get on G2 last year! Do not have anything negative to say.""}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Increasing our market presence - Increasing reviews from our beloved customers (market credibility) -  We are also very excited about getting a better understanding of who is looking into us and our competitors - New lead acquisition'}}, 'secondary_answers': {}, 'verified_current_user': False, 'is_business_partner': True, 'review_source': 'Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': '924d671a-8eee-4387-b4a8-591de6d63f8d', 'user_name': 'Nicholas Beard', 'user_image_url': 'https://images.g2crowd.com/uploads/avatar/image/258863/thumb_square_c4552dd0014f4efab38cac73e162d099.jpeg', 'country_name': 'United States', 'regions': ['Americas', 'North America'], 'submitted_at': '2020-01-30T13:36:57.830-06:00', 'updated_at': '2020-01-30T13:36:57.839-06:00', 'moderated_at': '2020-01-31T03:21:26.300-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'accepted', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4095789/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/4095789/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4095789/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/4095789/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4095789/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/4095789/answers'}}}"
4096348,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/4096348'},"{'default_sort': 4.867717946904379, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-4096348', 'percent_complete': 0.2391304347826087, 'star_rating': 5.0, 'title': 'Great Platform. Great Service', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'Very easy to work with. We drove a lot of reviews and saw a huge increase in leads as a result'}, 'hate': {'text': 'What do you dislike about the product?', 'value': ""Some people don't like how long it takes to fill in reviews""}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Generating awareness and also using the reviews as a useful sales tool'}}, 'secondary_answers': {}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': '60786238-d573-42f3-95b5-b6d6740a11cf', 'user_name': 'Tom Jenkins', 'user_image_url': 'https://images.g2crowd.com/uploads/avatar/image/19659/thumb_square_f00bb5250fe0a425f57d81dff262699c.jpg', 'country_name': 'Colombia', 'regions': ['Americas', 'Latin America'], 'submitted_at': '2020-01-30T15:01:08.671-06:00', 'updated_at': '2020-01-30T15:01:08.811-06:00', 'moderated_at': '2020-02-03T10:53:40.064-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'unanswered', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4096348/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/4096348/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4096348/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/4096348/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4096348/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/4096348/answers'}}}"
4101759,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/4101759'},"{'default_sort': 4.783796963661129, 'product_name': 'G2 Marketing Solutions', 'is_public': False, 'slug': 'g2-marketing-solutions-review-4101759', 'percent_complete': 0.85, 'star_rating': 5.0, 'title': 'G2 is an authentic software review site', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'Like many industries, ours has a lot of noise. Many competitors have beautiful websites with illustrious graphics, but their actual product experience is bloated, unusable crap. G2 helps surface that reality and differentiate competitors with real feedback from real users.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': ""I think the navigation of G2's admin platform could use some re-thinking. I'd be happy to whiteboard with the product team.""}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': ""We're differentiating our product, and have had numerous recent customers tell us that they researched us on G2 before purchasing. G2's authentic review system is great because VC-backed companies can't easily game it.""}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 6.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 2.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 5.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 5.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 6.0}}, 'verified_current_user': False, 'is_business_partner': True, 'review_source': 'Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': None, 'user_name': 'Verified User in Information Technology and Services', 'user_image_url': 'icons/anonymous-avatar-rorange.svg', 'country_name': None, 'regions': None, 'submitted_at': '2020-02-01T07:07:57.783-06:00', 'updated_at': '2020-02-01T07:07:57.850-06:00', 'moderated_at': '2020-02-05T01:01:29.479-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'declined', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4101759/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/4101759/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4101759/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/4101759/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4101759/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/4101759/answers'}}}"
4104524,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/4104524'},"{'default_sort': 5.0504204740685985, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-4104524', 'percent_complete': 0.975, 'star_rating': 5.0, 'title': 'G2 helped us improve our visibility in our software category. Their support is the best!', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'The G2 team helped us market our product on their website to drive traffic to our website and makes comparing products a breeze.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'We were a bit skeptical on the upfront cost of marketing on G2, but the support that they offer makes up more than plenty for the investment and we believe that we will get a good return on our investment.'}, 'recommendations': {'text': 'Recommendations to others considering the product:', 'value': 'Worth the investment! They help you drive traffic to your product.'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'G2 has improved our visibility in the visitor management software category and allows us to use our customers as references for other prospects.'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 7.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 7.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 7.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 7.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 7.0}}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': '204190d8-dbc6-41f4-9a4d-72d8fc0eea14', 'user_name': 'Pieter-Jan Dries', 'user_image_url': 'https://images.g2crowd.com/uploads/avatar/image/254841/thumb_square_e019806ee15f5d9e87fa3db04b69abfa.png', 'country_name': 'Belgium', 'regions': ['EMEA', 'Europe'], 'submitted_at': '2020-02-05T07:54:00.236-06:00', 'updated_at': '2020-02-05T07:54:00.288-06:00', 'moderated_at': '2020-02-07T02:31:45.399-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'accepted', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4104524/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/4104524/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4104524/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/4104524/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4104524/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/4104524/answers'}}}"
4139195,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/4139195'},"{'default_sort': 5.273430722967161, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-4139195', 'percent_complete': 0.9512195121951219, 'star_rating': 5.0, 'title': 'Great experience so far!', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': ""I love G2's model overall. It's based on your company's actual product as opposed to a bidding system (which can be misleading to customers). The software is also really easy to use, so it was a smooth onboarding process and it's been really easy to add new team members with minimal training. The sales and onboarding team were also super helpful in working with us through the process. When we were onboarding, Ali provided detailed follow-ups for us with action items and next steps. I had to contact support once and it was really easy and the rep, Leah, really went above and beyond contacting technical support to resolve my issue.""}, 'hate': {'text': 'What do you dislike about the product?', 'value': ""The price is a little steep for where we are as a company, but we've already seen a lot of value from it, so I think it will pay for itself.""}, 'recommendations': {'text': 'Recommendations to others considering the product:', 'value': ""It's a great tool, but you have to put the work into it. You should make it a priority to see this as a whole additional channel for customer acquisition—create specific content for it and solicit reviews at every avenue.""}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Customer acquisition: Improving our SEO, brand awareness and gaining more reviews to be used in marketing materials and campaigns.'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 6.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 7.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 7.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 7.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 7.0}}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': 'e9159d73-73c9-4e8c-9608-a5d38f4d25c4', 'user_name': 'Genevieve Carbone', 'user_image_url': 'https://images.g2crowd.com/uploads/avatar/image/264711/thumb_square_e2e66fdbf21777168c17acb22d207a70.jpg', 'country_name': 'United States', 'regions': ['Americas', 'North America'], 'submitted_at': '2020-03-04T12:57:57.302-06:00', 'updated_at': '2020-03-04T12:57:57.334-06:00', 'moderated_at': '2020-03-08T00:55:18.487-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'accepted', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4139195/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/4139195/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4139195/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/4139195/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4139195/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/4139195/answers'}}}"
4141337,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/4141337'},"{'default_sort': 4.783160347044924, 'product_name': 'G2 Marketing Solutions', 'is_public': False, 'slug': 'g2-marketing-solutions-review-4141337', 'percent_complete': 0.85, 'star_rating': 4.0, 'title': 'Shows a great deal of promise as a new marketing channel for B2B SaaS', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'Team is very skilled and professional. Services provided look to provide another powerful marketing resource. The review information collected is very rich and in depth and will provide high value insights into customer opinions.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': ""It's hard to accurately determine the ROI of investing in the platform up front through the team does have a lot of comparable test data to share.""}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': ""Looking for ways  to increase brand awareness, generate leads and collect marketing collateral. It's early days.""}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 6.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 6.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 6.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 7.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 7.0}}, 'verified_current_user': False, 'is_business_partner': False, 'review_source': 'Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': None, 'user_name': 'Verified User in Computer Software', 'user_image_url': 'icons/anonymous-avatar-teal.svg', 'country_name': None, 'regions': None, 'submitted_at': '2020-03-06T09:42:53.535-06:00', 'updated_at': '2020-03-06T09:42:53.589-06:00', 'moderated_at': '2020-03-10T06:26:34.615-05:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'declined', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4141337/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/4141337/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4141337/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/4141337/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4141337/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/4141337/answers'}}}"
4143891,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/4143891'},"{'default_sort': 5.2827016183312, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-4143891', 'percent_complete': 0.975, 'star_rating': 4.5, 'title': 'Extremely helpful team and a seamless onboarding experience', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'I enjoyed having regular contact with our account manager throughout the on-boarding process. This enabled us to really understand the platform end-to-end. I also really appreciate the support the team have given us. They are always on hand to answer a question or help provide tips or insight into how to get the most out of their platformn.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'My only gripe is that I think there could be more clarity around ranking algorithm  which determines where businesses get to on the category pages. There could be more clarity around exactly why some of the reviews have been rejected or are ineligible. Often I have to reach out to the AM to understand why this is the case.'}, 'recommendations': {'text': 'Recommendations to others considering the product:', 'value': 'Make sure you go through the full onboarding process and utilise the team for all their expertise!'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': ""G2 has provided us with a platform to gather user testaments and case-studies which are invaluable to our business. I also enjoy the brand affiliation - it's like a hallmark in our industry to be associated with the G2 logo. G2 is becoming a centralised platform for us to house all our customer success stories and use the marketing collateral all over our website.""}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 6.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 6.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 7.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 7.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 7.0}}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': '1ddb0b08-757d-4c20-bef8-ebfbe6bd80ee', 'user_name': 'Sam Duggan', 'user_image_url': 'https://images.g2crowd.com/uploads/avatar/image/267044/thumb_square_9db6fd15639789871ee362ef570fe7eb.jpg', 'country_name': 'United Kingdom', 'regions': ['EMEA', 'Europe'], 'submitted_at': '2020-03-10T05:24:39.257-05:00', 'updated_at': '2020-03-10T05:24:39.304-05:00', 'moderated_at': '2020-03-12T00:34:57.976-05:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'accepted', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4143891/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/4143891/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4143891/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/4143891/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4143891/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/4143891/answers'}}}"
4151698,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/4151698'},"{'default_sort': 4.683066756257069, 'product_name': 'G2 Marketing Solutions', 'is_public': False, 'slug': 'g2-marketing-solutions-review-4151698', 'percent_complete': 0.2222222222222222, 'star_rating': 4.5, 'title': ""I'm seeing value from day #1"", 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'The administrative portal is easy to understand and navigate.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'There is a lot to cover in 3 half hour on boarding sessions, I think two of my went longer and I could have benefited from one more.'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Visibility into lead generation.'}}, 'secondary_answers': {}, 'verified_current_user': False, 'is_business_partner': True, 'review_source': 'Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': None, 'user_name': 'Verified User in Management Consulting', 'user_image_url': 'icons/anonymous-avatar-blue.svg', 'country_name': None, 'regions': None, 'submitted_at': '2020-03-18T13:32:29.053-05:00', 'updated_at': '2020-03-18T13:32:29.127-05:00', 'moderated_at': '2020-03-20T10:28:56.106-05:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'declined', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4151698/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/4151698/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4151698/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/4151698/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4151698/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/4151698/answers'}}}"
4166693,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/4166693'},"{'default_sort': 4.92895367841609, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-4166693', 'percent_complete': 0.3333333333333333, 'star_rating': 5.0, 'title': 'Great platform', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': ""G2 is commited to provide honest reviews to the customers, and unlike most review websites they don't ask software providers to pay to be listed higher. Their onboarding is super useful and we're thinking to build something like this for MeisterTask as well.""}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'The UX of the review form could be improved..'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Getting MeisterTask in front of users users that need an user friendly and visual task management tool like ours.'}}, 'secondary_answers': {}, 'verified_current_user': False, 'is_business_partner': True, 'review_source': 'Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': '003ec70b-7157-4518-bd7e-44df44e2f72d', 'user_name': 'Silviu Oprean', 'user_image_url': 'https://lh3.googleusercontent.com/a-/AOh14GhOHcjfqEbEd-aFCKqE505Nn4q0zZOK53TyBPOMaQ=s96-c', 'country_name': 'Austria', 'regions': ['EMEA', 'Europe'], 'submitted_at': '2020-03-30T08:36:04.650-05:00', 'updated_at': '2020-03-31T06:41:35.318-05:00', 'moderated_at': '2020-04-02T01:53:12.691-05:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'accepted', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4166693/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/4166693/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4166693/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/4166693/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4166693/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/4166693/answers'}}}"
4168053,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/4168053'},"{'default_sort': 4.767621682854543, 'product_name': 'G2 Marketing Solutions', 'is_public': False, 'slug': 'g2-marketing-solutions-review-4168053', 'percent_complete': 0.6923076923076923, 'star_rating': 4.5, 'title': 'Very thorough onboarding process', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'Our G2 team took the time to understand our company and answer our questions in order to give us the best value.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'The onboarding process was maybe a bit long, with many contact points, although very well structured and organized.'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Still a bit early as we have just started but for now: getting more reviews, more visibility and more leads.'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 6.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 7.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 6.0}}, 'verified_current_user': False, 'is_business_partner': True, 'review_source': 'Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': None, 'user_name': 'Verified User in Computer Software', 'user_image_url': 'icons/anonymous-avatar-teal.svg', 'country_name': None, 'regions': None, 'submitted_at': '2020-03-31T11:34:57.695-05:00', 'updated_at': '2020-03-31T11:34:57.751-05:00', 'moderated_at': '2020-03-31T12:00:24.569-05:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'declined', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4168053/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/4168053/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4168053/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/4168053/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4168053/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/4168053/answers'}}}"
4168233,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/4168233'},"{'default_sort': 5.032274501035461, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-4168233', 'percent_complete': 0.6904761904761905, 'star_rating': 5.0, 'title': 'Great onboarding process', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': ""G2 team's enthusiasm and support were amazing, it helped us to be on top 10! The Amazon Voucher campaign was a great idea!""}, 'hate': {'text': 'What do you dislike about the product?', 'value': ""Only thing i don't like: To be not able to use the option of the GIF on the cover picture.""}, 'recommendations': {'text': 'Recommendations to others considering the product:', 'value': 'Great for review campaigns, the best review website i have worked with that i can say. Hopefully, we will be working together in the future too!'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Getting many reviews and awareness was great for our brand awareness in general. Especially for business users. Because our product is focusing on business users, that was the most important point for us.'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 7.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 6.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 7.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 7.0}}, 'verified_current_user': False, 'is_business_partner': True, 'review_source': 'Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': '2ba4025f-e661-47f0-afde-7457fad3e40e', 'user_name': 'Özge Kolay', 'user_image_url': 'https://lh3.googleusercontent.com/a-/AOh14GjlD2PbUMC_LFZYc5Zavp2ReyWLLXmgQbvH9aAn', 'country_name': 'Austria', 'regions': ['EMEA', 'Europe'], 'submitted_at': '2020-03-31T06:30:37.581-05:00', 'updated_at': '2020-03-31T06:30:37.626-05:00', 'moderated_at': '2020-03-31T07:20:19.124-05:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'accepted', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4168233/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/4168233/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4168233/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/4168233/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/4168233/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/4168233/answers'}}}"
